RACE_CATEGORY,LATIN,NON_US_CITIZEN,HH_AGE,MALE,GRAD_CATEGORY,MAR_CATEGORY,YNGKIDS,SENIORS,DISABLED,NUM_MEMBERS,INCOME,LN_INCOME,STAY_CATEGORY,HOUSE_AGE,UNIT_CATEGORY,NOGOODSCHOOL,NOGOODPTRNS,HIGH_PCRIME,HIGH_SCRIME,HIGH_RISK,RENT_CONTROL,HUD_CATEGORY,DIV4,COMPOSITE_HI2,INCOME_CATEGORY,WHITE,BLACK,ASIAN,OTHER_RACE,MARRIED,SEPARATED,NEVER_MARRIED,HUD_HOU,HUD_HCV,HUD_NON,ONE_FAMILY_HOUSE,APARTMENT,MOBILE_HOUSE,DIV4_1,DIV4_2,DIV4_3,DIV4_4,UNDSCHOOL,HIGHSCHOOL,COLLEGE,BACHELOR,MASTER,STAY_0_5,STAY_5_10,STAY_10_MORE
2,0,0,71.0,1,3,1,0,1,1,3,29940.0,10.306984057549448,2,61.0,1,0,0,1,1,1,0,3,3,0,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,50.0,1,2,3,0,0,0,1,20000.0,9.90353755128617,3,61.0,2,0,0,0,0,0,0,3,1,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0,40.0,0,1,2,0,0,1,2,28000.0,10.239995502805316,2,51.0,2,0,0,1,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,79.0,1,2,1,0,1,1,2,24400.0,10.102379394048045,2,21.0,2,0,1,0,0,0,0,2,1,0,2.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,49.0,1,3,2,0,0,0,1,25900.0,10.16203685698089,1,11.0,1,0,0,0,0,0,0,3,1,0,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,69.0,0,3,2,0,1,1,1,20700.0,9.937937287265354,2,21.0,2,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,0,76.0,1,2,1,0,1,1,2,16800.0,9.729193687429403,2,41.0,1,0,0,0,0,0,0,2,4,2,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1,1,56.0,0,1,1,1,0,0,8,48000.0,10.778977123006351,2,41.0,1,0,0,0,0,0,0,3,4,2,2.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,0,0,72.0,0,1,2,0,1,1,1,19700.0,9.888424674859083,2,21.0,2,0,0,0,0,0,0,2,4,0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,32.0,0,3,2,0,0,0,4,41900.0,10.643064971973882,1,31.0,2,0,1,0,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,26.0,0,2,3,1,0,0,4,27600.0,10.225607282932941,1,21.0,2,0,1,0,0,0,0,1,3,0,2.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,46.0,0,1,3,0,0,0,2,27000.0,10.203629181337648,3,21.0,1,0,0,1,0,0,0,2,2,0,2.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,85.0,1,3,2,0,1,1,1,25200.0,10.134638955251866,2,21.0,2,0,0,1,0,0,0,3,3,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,41.0,0,2,2,0,0,0,1,24000.0,10.085850775128717,1,61.0,2,0,0,0,0,0,0,3,3,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,38.0,0,2,3,0,0,0,3,40000.0,10.596659732783579,3,21.0,2,0,0,1,0,0,0,2,3,0,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,25.0,0,3,1,1,0,0,5,41000.0,10.62135173563291,1,71.0,1,0,0,0,0,0,0,3,3,2,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,1,0,80.0,0,2,2,0,1,1,1,24600.0,10.110542371500753,1,31.0,2,0,0,0,0,0,0,1,4,0,2.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,67.0,0,4,2,0,1,1,1,17400.0,9.76428295481558,3,71.0,1,0,0,0,0,0,0,2,4,0,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,47.0,0,3,3,0,0,0,1,25000.0,10.12667110305036,1,41.0,2,0,0,1,0,0,0,3,3,3,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,24.0,0,2,3,0,0,0,1,15000.0,9.61587214452889,1,71.0,1,1,1,0,0,0,0,3,4,2,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,0,78.0,1,1,2,0,1,0,1,23000.0,10.043292972227004,2,51.0,2,0,0,0,0,0,0,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,78.0,1,2,1,0,1,1,2,23700.0,10.073272520325904,3,31.0,3,1,1,1,0,0,0,3,2,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,23.0,0,2,3,1,0,0,2,20000.0,9.90353755128617,1,71.0,2,0,0,0,0,0,0,3,2,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2,0,0,46.0,1,3,2,1,0,0,4,46000.0,10.736418414365376,2,51.0,1,0,1,1,0,0,0,1,2,2,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,80.0,0,3,2,0,1,0,1,14000.0,9.546884034617925,2,41.0,2,0,0,0,0,0,0,1,4,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,17.0,1,1,3,1,0,0,2,20200.0,9.913487387114461,1,51.0,2,0,1,1,1,0,0,1,4,1,2.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,85.0,0,2,2,0,1,1,1,13500.0,9.510519035757246,1,21.0,2,1,0,1,0,0,0,1,4,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4,0,0,30.0,1,2,3,0,0,0,4,47300.0,10.764286715905591,2,51.0,2,0,0,1,1,0,0,1,4,0,2.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4,0,0,49.0,0,3,2,0,0,0,2,25000.0,10.12667110305036,1,31.0,3,0,0,0,0,0,0,3,4,2,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,61.0,0,3,3,0,0,1,2,23000.0,10.043292972227004,2,102.0,1,0,0,1,0,0,0,3,4,3,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,47.0,0,3,1,0,0,1,4,40370.0,10.605866984409651,1,51.0,1,0,0,0,0,1,0,3,3,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,29.0,0,4,3,0,0,0,1,20000.0,9.90353755128617,2,51.0,1,0,1,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,62.0,0,1,2,0,0,1,1,15500.0,9.648659816955295,2,41.0,2,1,0,0,0,0,0,1,3,1,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,57.0,0,2,3,0,0,0,2,24900.0,10.122663242288953,2,61.0,2,0,0,0,0,0,0,3,3,3,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2,0,1,47.0,1,1,1,1,0,1,7,52000.0,10.859018228147887,1,51.0,1,0,0,0,0,0,0,3,3,1,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2,0,0,54.0,0,3,2,0,0,0,1,25000.0,10.12667110305036,2,41.0,2,1,1,0,0,0,0,1,3,2,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,30.0,1,4,3,0,0,0,1,23000.0,10.043292972227004,1,61.0,2,1,0,0,0,0,0,3,3,0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2,0,0,28.0,0,1,3,0,0,1,3,23800.0,10.077482875583607,2,31.0,1,1,1,1,1,1,0,1,3,3,2.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,23.0,0,3,3,0,0,1,1,22000.0,9.99884318585288,1,101.0,2,1,0,1,0,1,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,51.0,0,2,3,0,0,0,1,25000.0,10.12667110305036,1,51.0,2,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,80.0,0,3,2,0,1,1,1,18210.0,9.80978108609582,3,51.0,2,0,0,0,0,0,0,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,66.0,0,3,2,0,1,0,4,36700.0,10.510559281627845,1,51.0,2,0,0,1,1,0,0,3,3,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,71.0,1,2,1,0,1,1,2,30800.0,10.335302435967074,1,51.0,2,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,24.0,0,2,3,1,0,0,4,32600.0,10.392098241730961,1,41.0,2,0,0,1,1,1,0,3,3,3,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,41.0,0,2,1,0,0,0,5,56000.0,10.933124826700707,1,41.0,2,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,40.0,0,2,2,0,0,0,3,38100.0,10.547995807489514,1,91.0,2,0,1,0,0,0,0,3,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,1,45.0,1,1,1,0,0,0,4,52000.0,10.859018228147887,2,51.0,1,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0,0,74.0,1,3,1,0,1,0,1,16500.0,9.711176264112805,1,61.0,2,0,0,0,0,1,0,3,3,2,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,66.0,0,3,3,0,1,1,1,20000.0,9.90353755128617,1,51.0,2,0,0,0,0,1,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,27.0,0,3,1,0,0,0,5,39200.0,10.576457535657255,1,31.0,3,0,0,0,0,1,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,34.0,1,1,3,0,0,0,3,35000.0,10.463131911491967,1,41.0,1,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,76.0,0,2,2,0,1,1,1,15000.0,9.61587214452889,1,41.0,2,1,0,0,0,0,0,3,3,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,1,32.0,1,2,3,0,0,0,3,30000.0,10.308985993422082,3,61.0,2,1,0,1,0,0,0,3,3,2,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,56.0,1,2,2,0,0,1,1,18000.0,9.798182590890704,1,101.0,2,0,0,0,0,0,0,3,1,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,85.0,0,1,2,0,1,1,2,23300.0,10.056251557087757,3,51.0,2,0,1,0,0,0,0,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,1,31.0,1,1,1,1,0,0,4,34000.0,10.434145214930487,2,41.0,3,0,1,0,0,0,0,3,3,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,68.0,1,1,2,0,1,0,1,14300.0,9.568084743872936,2,61.0,2,0,0,0,0,0,0,3,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,31.0,1,2,1,0,0,0,4,34240.0,10.44117903543668,2,21.0,1,1,1,1,1,0,0,3,3,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,80.0,0,3,2,0,1,1,1,17700.0,9.781376414141157,1,21.0,2,0,0,1,1,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,75.0,0,2,2,0,1,1,2,19100.0,9.857495968685136,1,31.0,2,0,0,0,0,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3,0,1,28.0,1,4,3,0,0,1,4,45000.0,10.714439990727769,1,71.0,2,0,0,0,0,0,0,3,4,0,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,50.0,1,1,1,0,0,0,2,18000.0,9.798182590890704,1,91.0,3,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,37.0,1,5,1,0,0,1,2,31000.0,10.34177474101152,1,41.0,2,1,1,1,1,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2,0,0,56.0,0,4,2,0,0,1,2,25300.0,10.138599199626192,3,21.0,1,0,0,0,0,0,0,3,4,0,2.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,0,0,43.0,0,3,3,0,0,0,3,30000.0,10.308985993422082,2,11.0,2,0,0,0,0,0,0,1,1,0,2.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2,0,0,45.0,0,2,3,1,0,0,4,30000.0,10.308985993422082,1,21.0,2,0,0,1,1,0,0,3,1,2,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,80.0,0,3,1,0,1,1,2,30000.0,10.308985993422082,1,51.0,1,0,1,0,1,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,63.0,0,3,2,0,0,0,1,18100.0,9.803722464346553,1,9.0,1,0,0,0,0,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,52.0,1,3,3,0,0,0,1,20000.0,9.90353755128617,2,71.0,1,0,0,1,0,0,0,3,4,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,39.0,0,1,2,0,0,0,2,19000.0,9.852246888342531,1,31.0,2,0,0,1,1,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,68.0,1,1,2,0,1,0,1,20100.0,9.908524844053396,1,41.0,2,0,0,0,0,0,0,1,3,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,37.0,1,2,2,0,0,0,1,24000.0,10.085850775128717,1,61.0,2,0,0,0,0,0,0,3,4,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,34.0,0,3,1,1,0,0,5,54000.0,10.896757843893464,2,31.0,2,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,29.0,0,3,3,1,0,0,3,27000.0,10.203629181337648,1,21.0,2,0,1,0,0,0,0,3,4,2,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,40.0,0,3,3,0,0,0,3,28400.0,10.254179634797001,1,102.0,2,0,1,0,0,0,0,2,1,0,2.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2,0,0,22.0,0,4,1,0,0,0,2,35000.0,10.463131911491967,1,31.0,2,0,0,0,0,0,0,3,1,1,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,76.0,0,2,3,0,1,1,1,18120.0,9.804826765712157,3,71.0,2,0,0,0,0,0,0,1,1,1,2.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,58.0,1,1,3,0,1,1,2,20800.0,9.942756341456828,2,10.0,2,0,0,0,0,0,0,2,1,1,2.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,22.0,0,4,3,0,0,0,1,21000.0,9.952325334619427,1,102.0,2,0,0,1,0,0,0,3,1,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,79.0,1,1,2,0,1,1,1,15200.0,9.62911649414402,2,51.0,2,0,0,0,0,0,0,1,1,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,56.0,0,2,2,0,0,0,2,27650.0,10.227417172661774,2,101.0,2,1,0,0,0,0,0,3,1,3,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,1,33.0,0,1,3,1,0,0,4,45000.0,10.714439990727769,1,102.0,1,0,0,0,0,0,0,3,1,1,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,34.0,0,2,3,0,0,0,3,28200.0,10.247112717290387,2,41.0,2,0,0,0,0,1,0,3,1,0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4,0,0,72.0,0,3,2,0,1,1,1,19200.0,9.862717639992917,3,102.0,2,0,0,0,0,0,0,2,1,1,2.0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,80.0,0,1,2,0,1,1,2,24200.0,10.094149233605084,3,71.0,1,0,0,1,1,1,0,1,4,1,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4,1,0,31.0,0,3,1,0,0,1,5,38000.0,10.545367754151743,2,61.0,2,1,1,1,1,0,0,2,4,2,2.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,71.0,0,5,2,0,1,1,1,19000.0,9.852246888342531,1,41.0,2,0,0,0,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,1,1,45.0,0,1,1,0,0,0,3,38000.0,10.545367754151743,3,81.0,1,0,0,0,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,1,38.0,1,1,1,0,0,0,5,48000.0,10.778977123006351,2,31.0,2,0,0,1,0,0,0,1,4,0,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,70.0,1,5,2,0,1,0,1,21100.0,9.957075711706057,3,101.0,2,1,0,0,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,64.0,1,1,1,0,1,0,2,28000.0,10.239995502805316,1,51.0,2,0,1,0,0,0,0,3,4,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,85.0,0,2,2,0,1,0,1,18000.0,9.798182590890704,2,31.0,2,0,0,0,0,0,0,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2,0,0,57.0,0,1,3,0,0,1,2,33500.0,10.419330568113901,2,101.0,2,0,0,1,0,0,0,2,1,3,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,80.0,0,3,2,0,1,0,1,24000.0,10.085850775128717,3,61.0,2,0,1,1,0,1,1,3,4,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3,0,1,35.0,0,4,1,0,0,0,5,44000.0,10.691967639914864,1,41.0,2,0,0,0,0,0,0,3,3,0,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1,1,34.0,0,1,3,0,0,0,6,69000.0,11.141876276228,1,61.0,1,0,1,0,0,0,0,3,3,0,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,51.0,1,1,1,1,0,0,3,38000.0,10.545367754151743,2,51.0,2,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,63.0,0,1,3,0,0,0,1,18700.0,9.83633227734872,2,41.0,2,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2,0,0,29.0,0,3,3,0,0,1,4,53000.0,10.87806606028079,1,51.0,2,0,0,1,0,0,0,3,3,2,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,36.0,1,3,2,0,0,1,1,27000.0,10.203629181337648,1,51.0,2,0,1,0,0,0,0,3,3,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,21.0,1,2,3,0,0,0,1,24000.0,10.085850775128717,1,31.0,2,0,0,0,0,0,0,3,3,0,2.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,85.0,0,5,2,0,1,1,1,15900.0,9.674137279312397,1,61.0,2,0,1,0,0,1,0,3,3,2,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,0,74.0,0,2,2,0,1,1,1,17800.0,9.787009914477434,3,21.0,1,0,1,0,0,0,0,3,4,0,2.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,21.0,1,2,3,0,0,0,2,24000.0,10.085850775128717,1,71.0,1,0,0,0,0,0,0,3,4,0,2.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,0,0,42.0,0,3,1,0,0,1,5,58200.0,10.971657815702502,3,41.0,2,1,1,0,0,0,0,3,3,0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,80.0,0,3,2,0,1,0,1,17000.0,9.741027444837728,3,41.0,2,0,0,0,0,0,0,1,3,0,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,34.0,1,3,1,1,0,0,4,33020.0,10.4048990016915,1,51.0,2,0,0,0,0,0,0,3,3,2,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2,0,0,41.0,1,2,1,0,0,0,4,43500.0,10.680539205318292,1,41.0,2,0,0,0,0,0,0,3,3,0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,44.0,1,1,1,1,0,0,4,30000.0,10.308985993422082,1,21.0,2,0,1,0,0,0,0,3,3,2,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,74.0,0,3,3,0,1,0,1,14040.0,9.549736900114642,3,31.0,2,0,0,0,0,0,0,1,3,0,2.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,56.0,1,2,1,0,0,0,3,26000.0,10.165890277802454,3,61.0,2,0,0,0,0,0,0,3,1,2,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2,0,0,29.0,0,2,1,1,0,0,4,33000.0,10.404293143019792,1,51.0,2,0,1,0,0,0,0,3,3,2,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,59.0,1,2,1,1,0,0,4,30000.0,10.308985993422082,1,3.0,2,1,0,1,1,1,0,3,3,1,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,85.0,0,5,2,0,1,1,1,21004.0,9.952515783603483,1,21.0,2,0,0,0,0,0,0,3,3,1,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2,0,0,52.0,0,1,3,0,0,1,1,15800.0,9.6678285081515,1,51.0,2,1,0,0,0,1,0,2,4,1,2.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
